DateID,LabID,OthLabID,Problems,CRA,Error,DC13,Material,Species,SiteID,SiteName,SiteContext,SiteType,Longitude,Latitude,LocQual,Source,Comments
3300,OxA-671,,,1950,160,,bone,,10457,Fonte Maggio,,,14.6909,41.6922,B,Gowlett et al. 1987,
3301,OxA-673,,,2500,80,,charcoal,,10459,S. Margherita a Guglionesi,,,14.9128,41.921,B,Gowlett et al. 1987,
3302,OxA-674,,,2610,80,,bone,,10459,S. Margherita a Guglionesi,,,14.9128,41.921,B,Gowlett et al. 1987,
3303,OxA-675,,,2480,80,,bone,,10459,S. Margherita a Guglionesi,,,14.9128,41.921,B,Gowlett et al. 1987,
3304,OxA-676,,,2900,80,,charcoal,,10469,"Matrice villa,Molise",,,14.4937,41.6308,B,Lanting and van der Pflicht 1999/2000,
3305,OxA-6771,,,4495,60,-26.2,antler,animal,10470,S. Francesco del Deserto,,,12.4169,45.4731,B,Bronk Ramsey et al. 2002,
3306,OxA-6784,,,1785,50,-22.8,wood,,10470,S. Francesco del Deserto,,,12.2617,45.1044,B,ORAU,
3307,OxA-6989,,,9130,70,-27.6,wood,,10454,"Velabrum, Roma",,settlement,12.4819,41.8892,B,Hedges et al. 1998; Hinz et al. 2012,
3308,OxA-7468,,,7425,55,,bone,,16226,"Mondeval de Sora, San Vito di Cadore",Burial,rock shelter,12.1052,46.4694,B,Pearce 2013a,
3309,OxA-7594,,,6345,45,-24.5,charcoal,,10501,Grotta San Croce,,cave,16.4692,41.1769,B,Bronk Ramsey et al. 2002; Hinz et al. 2012,
3310,OxA-7595,,,6375,50,-24,charcoal,,10501,Grotta San Croce,,cave,16.4692,41.1769,B,Bronk Ramsey et al. 2002; Hinz et al. 2012,
3311,OxA-7596,,,6555,50,-22.3,seed,,10501,Grotta San Croce,,cave,16.4692,41.1769,B,Bronk Ramsey et al. 2002; Hinz et al. 2012,
3312,OxA-7706,,,5270,50,-25,charcoal,,10508,Casali di Porta Medaglia,,,12.5571,41.7634,B,Bronk Ramsey et al. 2002; Hinz et al. 2012,
3313,OxA-7707,,,5300,50,-25.9,charcoal,,10508,Casali di Porta Medaglia,,,12.5571,41.7634,B,Bronk Ramsey et al. 2002; Hinz et al. 2012,
3314,OxA-792,,,2000,100,,bone,Homo Sapiens,9842,Pompeii,,settlement,14.4879,40.7513,B,ORAU,
3315,OxA-8064,,,4345,45,-23.5,charcoal,,10522,"Cava di Selce, Roma",,,12.4793,41.8284,B,Bronk Ramsey et al. 2002,
3316,OxA-8078,,,4740,45,-26.1,charcoal,,10524,Lunghezzina,,,12.6773,41.9234,B,Bronk Ramsey et al. 2002; Hinz et al. 2012,
3317,OxA-8627,,,1750,40,-21,bone,,10551,Torcello,,,12.4122,45.4952,B,ORAU,
3318,OxA-8916,,,5280,45,-25,charcoal,,10314,Vallerano,,,12.2639,42.3836,B,Bronk Ramsey et al. 2002,
3319,OxA-8947,,,5165,50,,,,10561,Rocca di Manerba,,settlement,10.5715,45.5571,B,Visentini 2006,
3320,OxA-928,,,1940,60,,seeds (charred),,9842,Pompeii,,settlement,14.4879,40.7513,B,ORAU,
3321,OxA-929,,,1860,110,,seeds (charred),,9842,Pompeii,,settlement,14.4879,40.7513,B,ORAU,
3322,OxA-9976,,,10039,130,,charcoal,,16640,Riparo del Castello,,settlement,13.6962,37.984,B,Skeates 2001,
3323,OxA-9977,,,9580,160,,charcoal,,16640,Riparo del Castello,layer 20,settlement,13.6962,37.984,B,Skeates 2001,
3324,OxA-9997,,,5215,40,,charcoal,,16640,Riparo del Castello,layer 9,settlement,13.6962,37.984,B,Skeates 2001,
3325,OxA-9998,,,5220,40,,charcoal,,16640,Riparo del Castello,layer 9,settlement,13.6962,37.984,B,Skeates 2001,
3326,OxA-9999,,,5214,40,,charcoal,,16640,Riparo del Castello,layer 8,settlement,13.6962,37.984,B,Skeates 2001,
3327,OxA-V-2365-31,,,6678,33,,bones,Homo Sapiens,968,"Arma dell'Aquila, Finale Ligure",burial V,cave,13.3667,42.3667,B,Sparacello et al. 2019,
3328,OxA-V-2365-32,,,6118,33,,bones,Homo Sapiens,968,"Arma dell'Aquila, Finale Ligure",burial IV,cave,13.3667,42.3667,B,Sparacello et al. 2019,
3329,OxA-V-2365-33,,,6114,32,,bones,Homo Sapiens,968,"Arma dell'Aquila, Finale Ligure",burial III,cave,13.3667,42.3667,B,Sparacello et al. 2019,
3330,OxA-V-2365-34,,,6029,33,,bones,Homo Sapiens,968,"Arma dell'Aquila, Finale Ligure",burial III,cave,13.3667,42.3667,B,Sparacello et al. 2019,
3331,OxA-V-2365-35,,,6155,34,,bones,Homo Sapiens,968,"Arma dell'Aquila, Finale Ligure",burial II,cave,13.3667,42.3667,B,Sparacello et al. 2019,
3332,OxA-V-2365-36,,,6318,33,,bones,Homo Sapiens,968,"Arma dell'Aquila, Finale Ligure",burial I,cave,13.3667,42.3667,B,Sparacello et al. 2019,
3333,OxA-V-2365-37,,,5804,33,,bones,Homo Sapiens,968,"Arma dell'Aquila, Finale Ligure",burial V,cave,13.3667,42.3667,B,Sparacello et al. 2019,
3334,OZC-965,,,5369,51,,charcoal,,12938,"Contraguda, Perfugas",layer 5; San Chiriaco context,settlement,8.8777,40.8317,B,Spanedda 2006,
3335,OZC-966,,,5423,47,,charcoal,,12938,"Contraguda, Perfugas","Area 4, square c12, layer 4; Ozieri context",settlement,8.8777,40.8317,B,Rubinos  and Ruiz-Gálvez 2003,
3336,OZE-029,,,3012,47,,bone,Homo Sapiens,10655,L'Oasi,Cremation burial in a pit (BR),,8.0064,44.686,B,CaPuzzo et al. 2014,
3337,OZE-036,,,3346,33,,bone,Homo Sapiens,10656,Borgo Moretta,"Grave in pit, survey G (BM3)",,8.0303,44.6849,B,Venturino Gambari et al. 1995; Capuzzo et al. 2014,
3338,OZE-929,,,3152,38,,bone,Homo Sapiens,10658,"Corso Piave, proprieta' Mokafe'",Grave in pit 2 (BM2),,8.0134,44.6873,B,Venturino Gambari et al. 1995; Capuzzo et al. 2014,
3339,OZG-039,,,3534,39,,bone,Homo Sapiens,10659,San Cassiano,Grave 2 (BA),,8.005,44.6819,B,Venturino Gambari et al. 1995; Capuzzo et al. 2014,
3340,P-2946,,,6930,60,,charcoal,,16204,Piana di Curingia,area H,,16.25,38.82,B,Skeates and Whitehouse 1994; CalPal,
3341,P-2948,,,5690,50,,,,16204,Piana di Curingia,,,16.25,38.82,B,Skeates and Whitehouse 1994; CalPal; Hinz et al. 2012,
3342,P-2949,,,6710,80,,,,16205,"Acconia, Curinga",,,16.2592,38.8353,B,Skeates and Whitehouse 1994; CalPal,
3343,P-3047,,,6430,90,,,,10706,Bevilacqua,,,16.61,38.92,B,Skeates and Whitehouse 1994,
3344,P-850,,,2254,52,,,,16683,Isola Spargi,frame of wreck,,9.3477,41.2435,B,Tykot 1994,
3345,P-851,,,2265,53,,,,16683,Isola Spargi,frame of wreck,,9.3477,41.2435,B,Tykot 1994,
3346,Paris-,,NoLabID,5200,60,,charcoal,,12100,Podere Casanuova,Layer 2  ?,settlement,11.3057,43.4066,B,Visentini 2006,
3347,Pi-,,NoLabID,5460,155,,wood,,393,"Isolino di Varese, Biandronno",,settlement ,8.7333,45.8167,B,Banchieri 2009; Pearce 2013a,
3348,Pi-10,,,8619,200,,,,1617,Porta,,shelter,14.48,40.63,B,Azzi et al. 1973,
3349,Pi-101,,,6578,135,,,,16902,"Villaggio Leopardi, Pescara",,settlement,13.55,42.27,B,EUROEVOL-Sample:1928,
3350,PI-119,,,9694,110,,,,13567,"Levanzo, Favignana",,cave,12.333,37.9833,B,Azzi et al. 1973,
3351,Pi-153,additions,,10581,100,,charcoal,,10869,Grotta la Punta,24-25,cave,13.5167,42.0167,B,Skeates 1994,
3352,Pi-34,,,4794,90,,wood,,1611,Lagozza di Besnate,"post, lake dwelling",settlement,8.7722,45.703,B,Bagolini and Biagi 1990; Hinz et al. 2012; CalPal,
3353,Pi-38,,,5326,180,,wood,,393,"Isolino di Varese, Biandronno","-160 cm, wooden floor of platform; #REF!",settlement ,8.7333,45.8167,B,Pearce 2013a,
3354,PI-46,,,6247,130,,charcoal,,10731,Grotta dei Piccioni,"ditch, phase D",cave,13.9604,42.2226,B,Allegri et al. 1987,
3355,Pi-49,,,4770,110,,charcoal,,10731,Grotta dei Piccioni,,cave,13.9604,42.2226,B,Allegri et al. 1987,
3356,Pi-50,,,4306,105,,charcoal,,10731,Grotta dei Piccioni,,cave,13.9604,42.2226,B,Allegri et al. 1987; Skeates 1996,
3357,Pi-53,,,3240,110,,charcoal,,10732,Grotta del Farneto,Deposit outside the cave (BR),cave,11.3833,44.4333,B,CaPuzzo et al. 2014,
3358,Pi-54,,,3030,75,,grain (charred),Triticum sativum,10920,Grotta Misa,,cave,11.6333,42.35,B,Skeates 1994,
3359,Pi-81,,,3099,120,,wood,,10733,Lavagnone,Wooden pole,settlement,10.5833,45.4333,B,Ferrara et al. 1961; Capuzzo et al. 2014,
3360,Pi-87,,,3341,115,,wood,,10734,Barche di Solferino,Wooden pole,,10.5434,45.3798,B,Ferrara et al. 1961; Capuzzo et al. 2014,
3361,Pi-88,,,3137,105,,wood,,761,Molina di Ledro,Wooden pole,settlement,10.7611,45.875,B,Capuzzo et al. 2014,
3362,Pi-91,,,2944,105,,wood,,10735,Castione Marchesi,,,10.05,44.9,B,Ferrara et al. 1961; Capuzzo et al. 2014,
3363,PoZ-12161,,,3190,30,,seed,,26022,Parma,,settlement,10.351238,44.80152,B,Capuzzo et al. 2014,
3364,PoZ-1260,,,3205,30,,seed,,26022,Parma,,settlement,10.351238,44.80152,B,Capuzzo et al. 2014,
3365,Poz-18916,,,3235,35,,bone,animal,10741,Ca' Manzini,SU 17 (BM2),,10.5176,44.6627,B,CaPuzzo et al. 2014,
3366,Poz-19036,,,3075,35,,nutshell,Corylus avellana,10743,"Noceto, vasca votiva",SU 66 (BM3),,10.1726,44.8014,B,Bernabo' Brea and Cremaschi 2009; Capuzzo et al. 2014,
3367,Poz-19037,,,3085,35,,nutshell,Corylus avellana,10743,"Noceto, vasca votiva",SU 5003b (BM3),,10.1726,44.8014,B,Bernabo' Brea and Cremaschi 2009; Capuzzo et al. 2014,
3368,Poz-21655,,,3245,35,,charcoal,,10743,"Noceto, vasca votiva",SU 5002 (BM3),,10.1726,44.8014,B,Bernabo' Brea and Cremaschi 2009; Capuzzo et al. 2014,
3369,Poz-23426,,,3125,35,,bone,animal,10743,"Noceto, vasca votiva",SU 5002 (BM3),,10.1726,44.8014,B,Bernabo' Brea and Cremaschi 2009; Capuzzo et al. 2014,
3370,Poz-25258,,,3115,35,,seed,,10743,"Noceto, vasca votiva",SU 81 (BM3),,10.1726,44.8014,B,Bernabo' Brea and Cremaschi 2009; Capuzzo et al. 2014,
3371,Poz-25259,,,3225,35,,wood,,10743,"Noceto, vasca votiva",SU 148 (BM3),,10.1726,44.8014,B,Bernabo' Brea and Cremaschi 2009; Capuzzo et al. 2014,
3372,Q-3020,,,6710,75,,,,10824,Grotta di Filiestru,"layer 12, Trench B",cave,8.63,40.41,B,Manen and Sabatier 2003,
3373,Q-3021,,,6615,75,,,,10824,Grotta di Filiestru,"layer 11, Trench B",cave,8.63,40.41,B,Manen and Sabatier 2003,
3374,Q-3022,,,6515,65,,,,10824,Grotta di Filiestru,"layer 10, Trench B; CFMb/10/5",cave,8.63,40.41,B,Manen and Sabatier 2003,
3375,Q-3023,,,6470,65,,,,10824,Grotta di Filiestru,"layer 10, Trench B",cave,8.63,40.41,B,Manen and Sabatier 2003,
3376,Q-3024,,,6120,55,,,,10824,Grotta di Filiestru,"layer 9, Trench B",cave,8.63,40.41,B,Ucchesu 2014,
3377,Q-3025,,,5900,50,,,,10824,Grotta di Filiestru,"layer 9, Trench B",cave,8.63,40.41,B,Luglie' 2009,
3378,Q-3026,,,5625,50,,,,10824,Grotta di Filiestru,,cave,8.63,40.41,B,Luglie' 2009,
3379,Q-3027,,,5250,60,,,,10824,Grotta di Filiestru,,cave,8.63,40.41,B,Melis et al. 2007,
3380,Q-3028,,,4950,50,,,,10824,Grotta di Filiestru,Ozieri context,cave,8.63,40.41,B,Melis et al. 2007,
3381,Q-3029,,,4430,50,,,,10824,Grotta di Filiestru,,cave,8.63,40.41,B,Melis et al. 2007,
3382,Q-3030,,,3805,40,,,,10824,Grotta di Filiestru,,cave,8.63,40.41,B,Melis et al. 2007,
3383,Q-3031,,,3440,40,,charcoal,,10824,Grotta di Filiestru,"Trench B, layer 2",cave,8.63,40.41,B,Pearce 2013a,
3384,Q-3170,,,3010,70,,charcoal,,13031,Nuraghe Sala e Serru,Trinchera A(2),settlement,8.8133,40.2477,B,Rubinos  and Ruiz-Gálvez 2003,
3385,R-,,NoLabID,6565,64,,wood,,10832,"La Marmotta, Anguillara Sabazia",P765,settlement,12.2829,42.098,B,Pearce 2013a,
3386,R-1001,,,3680,110,-25,bone,Homo Sapiens,10833,Buca della Sabbia,inner Chamber S,,9.3444,45.829,B,Skeates and Whitehouse 1994,
3387,R-1037,,,4160,50,-25,charcoal,,10834,"Grotta dei Ciclami, Monrupino",Level 4,cave,13.8186,45.7066,B,Alessio et al. 1978; Pearce 2013a,
3388,R-1038,,,6290,130,-24,charcoal,,10834,"Grotta dei Ciclami, Monrupino",Early Neolithic (Danilo/Vlaska);Cut 6,cave,13.8186,45.7066,B,Alessio et al. 1978; Pearce 2013a,
3389,R-1040,,,6300,60,,charcoal,,10834,"Grotta dei Ciclami, Monrupino",,cave,13.8186,45.7066,B,Alessio et al. 1978,
3390,R-1040a,,,6300,60,-25,charcoal,,10834,"Grotta dei Ciclami, Monrupino",Cut 8b,cave,13.8186,45.7066,B,Alessio et al. 1978,
3391,R-1041,,,8260,60,,charcoal,,10834,"Grotta dei Ciclami, Monrupino",,cave,13.8186,45.7066,B,Shennan and Steele 2000,
3392,R-1042,,,7230,240,-24,bone,,10836,"Grotta Benussi, Friuli-Venezia Giulia",Cuts 3-4,cave,13.6929,45.7773,B,Skeates and Whitehouse 1994; Hinz et al. 2012,
3393,R-1043,,,7050,60,-25,charcoal,,10836,"Grotta Benussi, Friuli-Venezia Giulia",Cut 3,cave,13.6929,45.7773,B,Skeates and Whitehouse 1994; Hinz et al. 2012,
3394,R-1044,,,7620,150,-24,charcoal,,10836,"Grotta Benussi, Friuli-Venezia Giulia",Cut 4,cave,13.6929,45.7773,B,Skeates and Whitehouse 1994; Hinz et al. 2012,
3395,R-1045,,,8380,60,-24,charcoal,,10836,"Grotta Benussi, Friuli-Venezia Giulia",Cut 5,cave,13.6929,45.7773,B,Skeates and Whitehouse 1994; Hinz et al. 2012,
3396,R-1045A,,,8650,70,-24,bone,,10836,"Grotta Benussi, Friuli-Venezia Giulia",Cut 5-6,cave,13.6929,45.7773,B,Alessio et al. 1978; Pearce 2013a,
3397,R-1100,,,5965,50,,,,350,Catignano,"Feature 5, spit 2",settlement ,13.9501,42.3463,B,Tozzi 1998; Pearce 2013a,
3398,R-1101a,,,6080,70,,,,350,Catignano,"Feature 5, spit 6a",settlement ,13.9501,42.3463,B,Tozzi 1998; Pearce 2013a,
3399,R-1102,,,6000,70,,,,350,Catignano,Feature 9A,settlement ,13.9501,42.3463,B,Tozzi 1998; Pearce 2013a,
3400,R-1136,,,6480,50,,charcoal,,10839,Riparo di Romagnano III,AA 1-2,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3401,R-1137,,,7850,60,,charcoal,,10839,Riparo di Romagnano III,AB 1-2,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3402,R-1137A,,,7500,60,,charcoal,,10839,Riparo di Romagnano III,AB 1-2,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3403,R-1137B,,,7800,100,,charcoal,,10839,Riparo di Romagnano III,AB 1-2,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3404,R-1138,,,8140,80,,charcoal,,10839,Riparo di Romagnano III,AB3,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3405,R-1139,,,8220,80,,charcoal,,10839,Riparo di Romagnano III,AC 1,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3406,R-1140,,,8560,70,,charcoal,,10839,Riparo di Romagnano III,AC 2,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3407,R-1141,,,8590,90,,charcoal,,10839,Riparo di Romagnano III,AC 3,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3408,R-1142,,,8740,90,,charcoal,,10839,Riparo di Romagnano III,AC 4,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3409,R-1143,,,9090,90,,charcoal,,10839,Riparo di Romagnano III,AC 5-6,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3410,R-1144,,,9100,90,,charcoal,,10839,Riparo di Romagnano III,AC 7,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3411,R-1145,,,9200,60,,charcoal,,10839,Riparo di Romagnano III,AC 8-9,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3412,R-1145A,,,9200,60,,charcoal,,10839,Riparo di Romagnano III,AC 8-9,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3413,R-1146A,,,9420,60,,charcoal,,10839,Riparo di Romagnano III,,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3414,R-1146Aa,,,9580,250,,charcoal,,10839,Riparo di Romagnano III,AE; AE1-4,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3415,R-1146B,,,9490,80,,charcoal,,10839,Riparo di Romagnano III,AE 1-4,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3416,R-1147,,,9830,70,,,,10839,Riparo di Romagnano III,AE,rock shelter,11.06,46.01,B,Fontana et al. 2016,
3417,R-1147,,,9830,90,,,,10842,Romagnano,c. AF; AF; c. AF,rock shelter,11.1064,46.0072,B,Alessio et al. 1978,
3418,R-1148,,,6870,50,-26,charcoal,,10844,Riparo di Pradestel,D1-D3,rock shelter,11.05,46.06,B,Alessio et al. 1978; Pearce 2013a,
3419,R-1149,,,8200,50,-25,charcoal,,10844,Riparo di Pradestel,H1-H2,rock shelter,11.05,46.06,B,Alessio et al. 1978; Pearce 2013a,
3420,R-1150,,,8240,200,,charcoal,,10844,Riparo di Pradestel,L1,rock shelter,11.05,46.06,B,Alessio et al. 1978; Pearce 2013a,
3421,R-1151,,,9320,50,-26,charcoal,,10844,Riparo di Pradestel,"L7,L7C,L8",rock shelter,11.05,46.06,B,Alessio et al. 1978; Pearce 2013a,
3422,R-1167,,,6860,60,,charcoal,,10846,Grotta di Monte Venere,,cave,12.1833,42.35,B,Alessio et al. 1991,
3423,R-1168a,,,4990,50,,,,10846,Grotta di Monte Venere,,cave,12.1833,42.35,B,Alessio et al. 1991,
3424,R-1169a,,,5570,70,,charcoal,,10846,Grotta di Monte Venere,,cave,12.1833,42.35,B,Alessio et al. 1991,
3425,R-117,,,3100,60,,charcoal,,18686,Leporano,hut,settlement,17.3333,40.3833,B,Bagolini and Biagi 1990; Hinz et al. 2012,
3426,R-1170,,,8000,160,,,,10846,Grotta di Monte Venere,,cave,12.1833,42.35,B,Alessio et al. 1991,
3427,R-1171,,,5270,60,,,,10846,Grotta di Monte Venere,,cave,12.1833,42.35,B,Alessio et al. 1991,
3428,R-1172,,,4390,50,,,,10846,Grotta di Monte Venere,,cave,12.1833,42.35,B,Alessio et al. 1991,
3429,R-1173,,,5900,300,,,,10846,Grotta di Monte Venere,,cave,12.1833,42.35,B,Alessio et al. 1991,
3430,R-1174,,DateConflict,5880,60,,,,10846,Grotta di Monte Venere,,cave,12.1833,42.35,B,Grifoni Cremonesi 2001,DateConflict: also given as 5800
3431,R-1175,,,6940,100,,charcoal,,10846,Grotta di Monte Venere,,cave,12.1833,42.35,B,Shennan and Steele 2000,
3432,R-1176,,,5650,100,,charcoal,,10846,Grotta di Monte Venere,,cave,12.1833,42.35,B,Shennan and Steele 2000,
3433,R-1225,,,5850,55,,grain,Cerealia?,10847,Grotta di Porto Badisco,,cave,18.48,40.08,B,http://fepre.mas.ncl.ac.uk/,
3434,R-1247a,,,3550,50,,wood,,10733,Lavagnone,"Area II, layer E2 (excavations 1974) (BA)",settlement,10.5833,45.4333,B,CaPuzzo et al. 2014,
3435,R-1248a,,,3700,50,,wood,,10733,Lavagnone,,settlement,10.5833,45.4333,B,Skeates 1994,
3436,R-1249a,,,3750,50,,charcoal,,10733,Lavagnone,,settlement,10.5833,45.4333,B,Skeates 1994,
3437,R-1250a,,,3590,50,,charcoal,,10733,Lavagnone,,settlement,10.5833,45.4333,B,Skeates 1994,
3438,R-1251a,,,3700,50,,charcoal,,10733,Lavagnone,,settlement,10.5833,45.4333,B,Skeates 1994,
3439,R-1252a,,,3760,50,,charcoal,,10733,Lavagnone,,settlement,10.5833,45.4333,B,Skeates 1994,
3440,R-1253a,,,3430,50,,wood,,10733,Lavagnone,"Area II, layer D2-D3 (excavations 1974) (BA-BM)",settlement,10.5833,45.4333,B,Capuzzo et al. 2014,
3441,R-1254,,,3590,50,,charcoal,,10733,Lavagnone,,settlement,10.5833,45.4333,B,Skeates 1994,
3442,R-1255,,,3120,50,,wood,,10733,Lavagnone,"Area II, layer 1 (excavations 1971) (BM)",settlement,10.5833,45.4333,B,Alessio et al. 1991; Capuzzo et al. 2014,
3443,R-1256a,,,3470,60,,wood,,10733,Lavagnone,"Area I, layer 1 (excavations 1971) (BM)",settlement,10.5833,45.4333,B,Alessio et al. 1991; Capuzzo et al. 2014,
3444,R-1257a,,,3450,50,,wood,,10733,Lavagnone,"Area I, layer 2 (excavations 1971) (BA)",settlement,10.5833,45.4333,B,Alessio et al. 1991; Capuzzo et al. 2014,
3445,R-1258a,,,3340,50,,wood,,10733,Lavagnone,"Area I, layer 1 (excavations 1971) (BM)",settlement,10.5833,45.4333,B,Alessio et al. 1991; Capuzzo et al. 2014,
3446,R-1259a,,,3150,50,,wood,,10733,Lavagnone,"Area II, layer 2A (excavations 1971) (BM)",settlement,10.5833,45.4333,B,Alessio et al. 1991; Capuzzo et al. 2014,
3447,R-1260,,,3900,50,,charcoal,,10733,Lavagnone,,settlement,10.5833,45.4333,B,Skeates 1994,
3448,R-1261,,,3630,50,,charcoal,,10733,Lavagnone,,settlement,10.5833,45.4333,B,Skeates 1994,
3449,R-1264,,,3190,60,,wood,,10733,Lavagnone,"Area II, layer 2B (excavations 1971) (BM)",settlement,10.5833,45.4333,B,Alessio et al. 1991; Capuzzo et al. 2014,
3450,R-1265,,,10090,80,,bone,Cervus,13588,"Polesini, Ponte Lucano di Tivoli",7,,12.7625,41.9567,B,Venditti et al. 2016,
3451,R-1270,,,10420,60,,,,13589,"Maritza, Avezzano",37-39,,13.4256,42.0284,B,Mussi et al. 2011,
3452,R-1271,,,10420,100,,,,13589,"Maritza, Avezzano",30-31,,13.4256,42.0284,B,Holt and Formicola 2008,
3453,R-1291,,,3840,60,,charcoal,,765,"Sant'Ilario, Basilicata",,settlement,10.4481,44.7625,B,Müller et al 2001; Hinz et al. 2012,
3454,R-1322a,,,2810,55,,wood,,10848,"Viverone, loc. Emissario",(BF),,8.023,45.4069,B,CaPuzzo et al. 2014,
3455,R-1394,,,6620,80,,,,10851,Lama Lite,,,10.4104,44.2614,B,Grifoni Cremonesi 2001,
3456,R-1410,,,6170,75,,,,1498,"Grotta Continenza, Trasacco",,cave,13.5355,41.958,B,Cipollini et al. 1999; Hinz et al. 2012,
3457,R-1411,,,6590,75,,,,1498,"Grotta Continenza, Trasacco",,cave,13.5355,41.958,B,Cipollini et al. 1999; Hinz et al. 2012,
3458,R-1420a,,,6125,70,,,,350,Catignano,Feature 5A,settlement ,13.9501,42.3463,B,Tozzi 1998; Pearce 2013a,
3459,R-1421a,,,5915,65,,,,350,Catignano,Feature 106,settlement ,13.9501,42.3463,B,Tozzi 1998; Pearce 2013a,
3460,R-1422a,,,5995,70,,,,350,Catignano,Feature 108,settlement ,13.9501,42.3463,B,Tozzi 1998; Pearce 2013a,
3461,R-1524,,,10720,140,,,,10853,"Isola Santa, Careggina",5a,settlement,10.3124,44.0649,B,Naudinot et al. 2014,
3462,R-1525,,,7380,130,,charcoal,,10853,"Isola Santa, Careggina",,settlement,10.3124,44.0649,B,Shennan and Steele 2000,
3463,R-1525,,,7460,130,,,,10853,"Isola Santa, Careggina","layer 4, spit b",settlement,10.3124,44.0649,B,Biagi et al. 1983; Pearce 2013a,
3464,R-1525a,,,7380,90,,,,10853,"Isola Santa, Careggina",spit 4a,settlement,10.3124,44.0649,B,Biagi et al. 1983; Pearce 2013a,
3465,R-1525alpha,,,7380,130,,,,10853,"Isola Santa, Careggina",C4a,settlement,10.3124,44.0649,B,Manen and Sabatier 2003,
3466,R-1526,,,8840,120,,charcoal,,10853,"Isola Santa, Careggina",,settlement,10.3124,44.0649,B,Shennan and Steele 2000,
3467,R-1526a,,,8840,120,,,,10853,"Isola Santa, Careggina",,settlement,10.3124,44.0649,B,Shennan and Steele 2000,
3468,R-1527,,,8590,90,,charcoal,,10853,"Isola Santa, Careggina",,settlement,10.3124,44.0649,B,Shennan and Steele 2000,
3469,R-1527a,,,8590,90,,,,10853,"Isola Santa, Careggina",,settlement,10.3124,44.0649,B,Shennan and Steele 2000,
3470,R-1528,,,8780,110,,charcoal,,10853,"Isola Santa, Careggina",4d +4e,settlement,10.3124,44.0649,B,Biagi et al. 1981,
3471,R-1528a,,,8780,110,,,,10853,"Isola Santa, Careggina",,settlement,10.3124,44.0649,B,Biagi et al. 194,
3472,R-1529,,,9420,90,,,,10853,"Isola Santa, Careggina",,settlement,10.3124,44.0649,B,Biagi et al. 194,
3473,R-1529a,,,9220,100,,,,10853,"Isola Santa, Careggina",,settlement,10.3124,44.0649,B,Biagi et al. 194,
3474,R-1544a,,,6050,90,,charcoal,,10856,"Fagnigola, Azzano Decimo",Early,,12.6808,45.8484,B,Allegri et al. 1987; Hinz et al. 2012,
3475,R-1545a,,,5760,160,,charcoal,,10856,"Fagnigola, Azzano Decimo",Early,,12.6808,45.8484,B,Allegri et al. 1987; Hinz et al. 2012,
3476,R-1731a,,,3625,75,,charcoal,,761,Molina di Ledro,,settlement,10.7611,45.875,B,Skeates 2003,
3477,R-1732a,,,3365,50,,seed (charred),,761,Molina di Ledro,layer 1a3,settlement,10.7611,45.875,B,Capuzzo et al. 2014,
3478,R-1733a,,,3650,80,,wood,,761,Molina di Ledro,,settlement,10.7611,45.875,B,Skeates 2003,
3479,R-1734a,,,3685,80,,wood,,761,Molina di Ledro,,settlement,10.7611,45.875,B,Skeates 2003,
3480,R-1736a,,,3880,90,,wood,,761,Molina di Ledro,,settlement,10.7611,45.875,B,Skeates 2003,
3481,R-1739a,,,3710,75,,wood,,761,Molina di Ledro,,settlement,10.7611,45.875,B,Skeates 2003,
3482,R-1740a,,,3870,80,,wood,,761,Molina di Ledro,,settlement,10.7611,45.875,B,Skeates 2003,
3483,R-1741A,,,5385,90,,wood,,761,Molina di Ledro,,settlement,10.7611,45.875,B,VIsentini 2006,
3484,R-1742A,,,5370,55,,wood,,761,Molina di Ledro,,settlement,10.7611,45.875,B,VIsentini 2006,
3485,R-1743a,,,3850,60,,charcoal,,761,Molina di Ledro,,settlement,10.7611,45.875,B,Skeates 2003,
3486,R-1744a,,,3360,70,,charcoal,,761,Molina di Ledro,layer 4,settlement,10.7611,45.875,B,Capuzzo et al. 2014,
3487,R-1746a,,,3480,65,,charcoal,,761,Molina di Ledro,layer 4,settlement,10.7611,45.875,B,Skeates 2003; Capuzzo et al. 2014,
3488,R-1747a,,,3645,80,,wood,,761,Molina di Ledro,,settlement,10.7611,45.875,B,Skeates 2003,
3489,R-1748a,,,3515,120,,charcoal,,761,Molina di Ledro,,settlement,10.7611,45.875,B,Skeates 2003,
